,Sumo__Plant__Influent1__T,Sumo__Plant__Influent__param__TCOD,Sumo__Plant__Influent1__param__TKN,Sumo__Plant__Influent1__param__TP,Sumo__Plant__Influent__param__Q
2022-03-27 00:15:00,16.235,890.0,83.0,9.3,414.447
2022-03-27 00:30:00,16.235,890.0,83.0,9.3,296.898
2022-03-27 00:45:00,16.235,890.0,83.0,9.3,425.254
2022-03-27 01:00:00,16.235,890.0,83.0,9.3,311.199
2022-03-27 01:15:00,16.235,890.0,83.0,9.3,573.968
2022-03-27 01:30:00,16.235,890.0,83.0,9.3,326.983
2022-03-27 01:45:00,16.235,890.0,83.0,9.3,355.267
2022-03-27 02:00:00,16.235,890.0,83.0,9.3,355.267
2022-03-27 02:15:00,16.235,890.0,83.0,9.3,355.267
2022-03-27 02:30:00,16.235,890.0,83.0,9.3,355.267
2022-03-27 02:45:00,16.235,890.0,83.0,9.3,355.267
2022-03-27 03:00:00,16.235,890.0,83.0,9.3,352.789
2022-03-27 03:15:00,16.235,890.0,83.0,9.3,109.34
2022-03-27 03:30:00,16.235,890.0,83.0,9.3,236.332
2022-03-27 03:45:00,16.235,890.0,83.0,9.3,581.607
2022-03-27 04:00:00,16.235,890.0,83.0,9.3,242.429
2022-03-27 04:15:00,16.235,890.0,83.0,9.3,2.51469
2022-03-27 04:30:00,16.235,890.0,83.0,9.3,183.304
2022-03-27 04:45:00,16.235,890.0,83.0,9.3,463.572
2022-03-27 05:00:00,16.235,890.0,83.0,9.3,239.359
2022-03-27 05:15:00,16.235,890.0,83.0,9.3,97.5967
2022-03-27 05:30:00,16.235,890.0,83.0,9.3,86.6682
2022-03-27 05:45:00,16.235,890.0,83.0,9.3,515.267
2022-03-27 06:00:00,16.235,890.0,83.0,9.3,133.803
2022-03-27 06:15:00,16.235,890.0,83.0,9.3,98.4024
2022-03-27 06:30:00,16.235,890.0,83.0,9.3,102.296
2022-03-27 06:45:00,16.235,890.0,83.0,9.3,229.899
2022-03-27 07:00:00,16.235,890.0,83.0,9.3,316.994
2022-03-27 07:15:00,16.235,890.0,83.0,9.3,325.533
2022-03-27 07:30:00,16.235,890.0,83.0,9.3,830.323
2022-03-27 07:45:00,16.235,890.0,83.0,9.3,224.024
2022-03-27 08:00:00,16.235,890.0,83.0,9.3,51.0994
2022-03-27 08:15:00,16.235,890.0,83.0,9.3,60.1175
2022-03-27 08:30:00,16.235,890.0,83.0,9.3,386.563
2022-03-27 08:45:00,16.235,890.0,83.0,9.3,216.446
2022-03-27 09:00:00,16.235,890.0,83.0,9.3,66.2455
2022-03-27 09:15:00,16.235,890.0,83.0,9.3,285.411
2022-03-27 09:30:00,16.235,890.0,83.0,9.3,319.579
2022-03-27 09:45:00,16.235,890.0,83.0,9.3,1033.14
2022-03-27 10:00:00,16.235,890.0,83.0,9.3,407.221
2022-03-27 10:15:00,16.235,890.0,83.0,9.3,842.896
2022-03-27 10:30:00,16.235,890.0,83.0,9.3,330.431
2022-03-27 10:45:00,16.235,890.0,83.0,9.3,1140.2
2022-03-27 11:00:00,16.235,890.0,83.0,9.3,897.951
2022-03-27 11:15:00,16.235,890.0,83.0,9.3,566.433
2022-03-27 11:30:00,16.235,890.0,83.0,9.3,918.105
2022-03-27 11:45:00,16.235,890.0,83.0,9.3,1171.36
2022-03-27 12:00:00,16.235,890.0,83.0,9.3,899.272
2022-03-27 12:15:00,16.235,890.0,83.0,9.3,1264.48
2022-03-27 12:30:00,16.235,890.0,83.0,9.3,1169.79
2022-03-27 12:45:00,16.235,890.0,83.0,9.3,950.314
2022-03-27 13:00:00,16.235,890.0,83.0,9.3,1322.88
2022-03-27 13:15:00,16.235,890.0,83.0,9.3,426.694
2022-03-27 13:30:00,16.235,890.0,83.0,9.3,727.001
2022-03-27 13:45:00,16.235,890.0,83.0,9.3,1542.18
2022-03-27 14:00:00,16.235,890.0,83.0,9.3,1159.26
2022-03-27 14:15:00,16.235,890.0,83.0,9.3,812.406
2022-03-27 14:30:00,16.235,890.0,83.0,9.3,1358.68
2022-03-27 14:45:00,16.235,890.0,83.0,9.3,734.099
2022-03-27 15:00:00,16.235,890.0,83.0,9.3,962.142
2022-03-27 15:15:00,16.235,890.0,83.0,9.3,879.899
2022-03-27 15:30:00,16.235,890.0,83.0,9.3,272.151
2022-03-27 15:45:00,16.235,890.0,83.0,9.3,530.33
2022-03-27 16:00:00,16.235,890.0,83.0,9.3,768.188
2022-03-27 16:15:00,16.235,890.0,83.0,9.3,1164.85
2022-03-27 16:30:00,16.235,890.0,83.0,9.3,1284.45
2022-03-27 16:45:00,16.235,890.0,83.0,9.3,691.02
2022-03-27 17:00:00,16.235,890.0,83.0,9.3,224.405
2022-03-27 17:15:00,16.235,890.0,83.0,9.3,847.742
2022-03-27 17:30:00,16.235,890.0,83.0,9.3,427.06
2022-03-27 17:45:00,16.235,890.0,83.0,9.3,357.494
2022-03-27 18:00:00,16.235,890.0,83.0,9.3,394.07
2022-03-27 18:15:00,16.235,890.0,83.0,9.3,623.993
2022-03-27 18:30:00,16.235,890.0,83.0,9.3,202.051
2022-03-27 18:45:00,16.235,890.0,83.0,9.3,495.528
2022-03-27 19:00:00,16.235,890.0,83.0,9.3,484.804
2022-03-27 19:15:00,16.235,890.0,83.0,9.3,670.311
2022-03-27 19:30:00,16.235,890.0,83.0,9.3,606.638
2022-03-27 19:45:00,16.235,890.0,83.0,9.3,680.946
2022-03-27 20:00:00,16.235,890.0,83.0,9.3,986.203
2022-03-27 20:15:00,16.235,890.0,83.0,9.3,689.961
2022-03-27 20:30:00,16.235,890.0,83.0,9.3,485.038
2022-03-27 20:45:00,16.235,890.0,83.0,9.3,975.091
2022-03-27 21:00:00,16.235,890.0,83.0,9.3,615.283
2022-03-27 21:15:00,16.235,890.0,83.0,9.3,889.955
2022-03-27 21:30:00,16.235,890.0,83.0,9.3,496.193
2022-03-27 21:45:00,16.235,890.0,83.0,9.3,1065.81
2022-03-27 22:00:00,16.235,890.0,83.0,9.3,649.061
2022-03-27 22:15:00,16.235,890.0,83.0,9.3,233.399
2022-03-27 22:30:00,16.235,890.0,83.0,9.3,1151.56
2022-03-27 22:45:00,16.235,890.0,83.0,9.3,1075.71
2022-03-27 23:00:00,16.235,890.0,83.0,9.3,731.453
2022-03-27 23:15:00,16.235,890.0,83.0,9.3,1508.25
2022-03-27 23:30:00,16.235,890.0,83.0,9.3,796.93
2022-03-27 23:45:00,16.235,890.0,83.0,9.3,530.306
2022-03-28 00:00:00,16.28,890.0,83.0,9.3,283.983
2022-03-28 00:15:00,16.28,890.0,83.0,9.3,813.55
2022-03-28 00:30:00,16.28,890.0,83.0,9.3,64.9668
2022-03-28 00:45:00,16.28,890.0,83.0,9.3,388.409
2022-03-28 01:00:00,16.28,890.0,83.0,9.3,405.899
2022-03-28 01:15:00,16.28,890.0,83.0,9.3,182.632
2022-03-28 01:30:00,16.28,890.0,83.0,9.3,315.544
2022-03-28 01:45:00,16.28,890.0,83.0,9.3,120.006
2022-03-28 02:00:00,16.28,890.0,83.0,9.3,161.251
2022-03-28 02:15:00,16.28,890.0,83.0,9.3,345.696
2022-03-28 02:30:00,16.28,890.0,83.0,9.3,565.878
2022-03-28 02:45:00,16.28,890.0,83.0,9.3,112.013
2022-03-28 03:00:00,16.28,890.0,83.0,9.3,451.191
2022-03-28 03:15:00,16.28,890.0,83.0,9.3,124.685
2022-03-28 03:30:00,16.28,890.0,83.0,9.3,70.7256
2022-03-28 03:45:00,16.28,890.0,83.0,9.3,666.795
2022-03-28 04:00:00,16.28,890.0,83.0,9.3,52.0638
2022-03-28 04:15:00,16.28,890.0,83.0,9.3,386.838
2022-03-28 04:30:00,16.28,890.0,83.0,9.3,360.308
2022-03-28 04:45:00,16.28,890.0,83.0,9.3,24.094
2022-03-28 05:00:00,16.28,890.0,83.0,9.3,577.859
2022-03-28 05:15:00,16.28,890.0,83.0,9.3,448.176
2022-03-28 05:30:00,16.28,890.0,83.0,9.3,623.923
2022-03-28 05:45:00,16.28,890.0,83.0,9.3,368.734
2022-03-28 06:00:00,16.28,890.0,83.0,9.3,219.474
2022-03-28 06:15:00,16.28,890.0,83.0,9.3,666.233
2022-03-28 06:30:00,16.28,890.0,83.0,9.3,407.895
2022-03-28 06:45:00,16.28,890.0,83.0,9.3,496.703
2022-03-28 07:00:00,16.28,890.0,83.0,9.3,584.622
2022-03-28 07:15:00,16.28,890.0,83.0,9.3,301.344
2022-03-28 07:30:00,16.28,890.0,83.0,9.3,751.617
2022-03-28 07:45:00,16.28,890.0,83.0,9.3,91.96
2022-03-28 08:00:00,16.28,890.0,83.0,9.3,623.349
2022-03-28 08:15:00,16.28,890.0,83.0,9.3,874.989
2022-03-28 08:30:00,16.28,890.0,83.0,9.3,638.959
2022-03-28 08:45:00,16.28,890.0,83.0,9.3,799.771
2022-03-28 09:00:00,16.28,890.0,83.0,9.3,498.509
2022-03-28 09:15:00,16.28,890.0,83.0,9.3,927.312
2022-03-28 09:30:00,16.28,890.0,83.0,9.3,897.255
2022-03-28 09:45:00,16.28,890.0,83.0,9.3,532.448
2022-03-28 10:00:00,16.28,890.0,83.0,9.3,113.906
2022-03-28 10:15:00,16.28,890.0,83.0,9.3,1045.27
2022-03-28 10:30:00,16.28,890.0,83.0,9.3,781.14
2022-03-28 10:45:00,16.28,890.0,83.0,9.3,811.282
2022-03-28 11:00:00,16.28,890.0,83.0,9.3,338.659
2022-03-28 11:15:00,16.28,890.0,83.0,9.3,849.635
2022-03-28 11:30:00,16.28,890.0,83.0,9.3,851.972
2022-03-28 11:45:00,16.28,890.0,83.0,9.3,810.175
2022-03-28 12:00:00,16.28,890.0,83.0,9.3,867.53
2022-03-28 12:15:00,16.28,890.0,83.0,9.3,480.232
2022-03-28 12:30:00,16.28,890.0,83.0,9.3,634.034
2022-03-28 12:45:00,16.28,890.0,83.0,9.3,320.296
2022-03-28 13:00:00,16.28,890.0,83.0,9.3,1010.44
2022-03-28 13:15:00,16.28,890.0,83.0,9.3,864.137
2022-03-28 13:30:00,16.28,890.0,83.0,9.3,525.008
2022-03-28 13:45:00,16.28,890.0,83.0,9.3,99.8306
2022-03-28 14:00:00,16.28,890.0,83.0,9.3,219.498
2022-03-28 14:15:00,16.28,890.0,83.0,9.3,319.976
2022-03-28 14:30:00,16.28,890.0,83.0,9.3,756.695
2022-03-28 14:45:00,16.28,890.0,83.0,9.3,558.126
2022-03-28 15:00:00,16.28,890.0,83.0,9.3,1201.72
2022-03-28 15:15:00,16.28,890.0,83.0,9.3,734.331
2022-03-28 15:30:00,16.28,890.0,83.0,9.3,627.359
2022-03-28 15:45:00,16.28,890.0,83.0,9.3,918.041
2022-03-28 16:00:00,16.28,890.0,83.0,9.3,829.172
2022-03-28 16:15:00,16.28,890.0,83.0,9.3,897.951
2022-03-28 16:30:00,16.28,890.0,83.0,9.3,590.716
2022-03-28 16:45:00,16.28,890.0,83.0,9.3,52.845
2022-03-28 17:00:00,16.28,890.0,83.0,9.3,1327.35
2022-03-28 17:15:00,16.28,890.0,83.0,9.3,1241.15
2022-03-28 17:30:00,16.28,890.0,83.0,9.3,138.552
2022-03-28 17:45:00,16.28,890.0,83.0,9.3,781.32
2022-03-28 18:00:00,16.28,890.0,83.0,9.3,319.652
2022-03-28 18:15:00,16.28,890.0,83.0,9.3,497.679
2022-03-28 18:30:00,16.28,890.0,83.0,9.3,292.073
2022-03-28 18:45:00,16.28,890.0,83.0,9.3,163.616
2022-03-28 19:00:00,16.28,890.0,83.0,9.3,826.081
2022-03-28 19:15:00,16.28,890.0,83.0,9.3,1462.24
2022-03-28 19:30:00,16.28,890.0,83.0,9.3,891.899
2022-03-28 19:45:00,16.28,890.0,83.0,9.3,894.362
2022-03-28 20:00:00,16.28,890.0,83.0,9.3,1637.78
2022-03-28 20:15:00,16.28,890.0,83.0,9.3,774.969
2022-03-28 20:30:00,16.28,890.0,83.0,9.3,1345.43
2022-03-28 20:45:00,16.28,890.0,83.0,9.3,815.894
2022-03-28 21:00:00,16.28,890.0,83.0,9.3,1434.35
2022-03-28 21:15:00,16.28,890.0,83.0,9.3,827.82
2022-03-28 21:30:00,16.28,890.0,83.0,9.3,1093.21
2022-03-28 21:45:00,16.28,890.0,83.0,9.3,1010.65
2022-03-28 22:00:00,16.28,890.0,83.0,9.3,852.875
2022-03-28 22:15:00,16.28,890.0,83.0,9.3,458.888
2022-03-28 22:30:00,16.28,890.0,83.0,9.3,616.223
2022-03-28 22:45:00,16.28,890.0,83.0,9.3,816.904
2022-03-28 23:00:00,16.28,890.0,83.0,9.3,1125.9
2022-03-28 23:15:00,16.28,890.0,83.0,9.3,244.303
2022-03-28 23:30:00,16.28,890.0,83.0,9.3,449.586
2022-03-28 23:45:00,16.28,890.0,83.0,9.3,437.415
2022-03-29 00:00:00,16.135,890.0,83.0,9.3,567.84
2022-03-29 00:15:00,16.135,890.0,83.0,9.3,561.269
2022-03-29 00:30:00,16.135,890.0,83.0,9.3,749.01
2022-03-29 00:45:00,16.135,890.0,83.0,9.3,365.216
2022-03-29 01:00:00,16.135,890.0,83.0,9.3,601.379
2022-03-29 01:15:00,16.135,890.0,83.0,9.3,192.535
2022-03-29 01:30:00,16.135,890.0,83.0,9.3,192.959
2022-03-29 01:45:00,16.135,890.0,83.0,9.3,459.391
2022-03-29 02:00:00,16.135,890.0,83.0,9.3,258.955
2022-03-29 02:15:00,16.135,890.0,83.0,9.3,387.533
2022-03-29 02:30:00,16.135,890.0,83.0,9.3,2.57572
2022-03-29 02:45:00,16.135,890.0,83.0,9.3,73.4997
2022-03-29 03:00:00,16.135,890.0,83.0,9.3,6.23789
2022-03-29 03:15:00,16.135,890.0,83.0,9.3,342.061
2022-03-29 03:30:00,16.135,890.0,83.0,9.3,408.026
2022-03-29 03:45:00,16.135,890.0,83.0,9.3,192.322
2022-03-29 04:00:00,16.135,890.0,83.0,9.3,33.1243
2022-03-29 04:15:00,16.135,890.0,83.0,9.3,2.57572
2022-03-29 04:30:00,16.135,890.0,83.0,9.3,348.016
2022-03-29 04:45:00,16.135,890.0,83.0,9.3,90.1167
2022-03-29 05:00:00,16.135,890.0,83.0,9.3,135.586
2022-03-29 05:15:00,16.135,890.0,83.0,9.3,112.236
2022-03-29 05:30:00,16.135,890.0,83.0,9.3,272.3
2022-03-29 05:45:00,16.135,890.0,83.0,9.3,182.058
2022-03-29 06:00:00,16.135,890.0,83.0,9.3,430.884
2022-03-29 06:15:00,16.135,890.0,83.0,9.3,136.11
2022-03-29 06:30:00,16.135,890.0,83.0,9.3,391.531
2022-03-29 06:45:00,16.135,890.0,83.0,9.3,337.81
2022-03-29 07:00:00,16.135,890.0,83.0,9.3,53.1441
2022-03-29 07:15:00,16.135,890.0,83.0,9.3,341.946
2022-03-29 07:30:00,16.135,890.0,83.0,9.3,516.908
2022-03-29 07:45:00,16.135,890.0,83.0,9.3,179.672
2022-03-29 08:00:00,16.135,890.0,83.0,9.3,824.744
2022-03-29 08:15:00,16.135,890.0,83.0,9.3,1099.05
2022-03-29 08:30:00,16.135,890.0,83.0,9.3,547.082
2022-03-29 08:45:00,16.135,890.0,83.0,9.3,875.001
2022-03-29 09:00:00,16.135,890.0,83.0,9.3,723.616
2022-03-29 09:15:00,16.135,890.0,83.0,9.3,1069.95
2022-03-29 09:30:00,16.135,890.0,83.0,9.3,392.947
2022-03-29 09:45:00,16.135,890.0,83.0,9.3,849.598
2022-03-29 10:00:00,16.135,890.0,83.0,9.3,683.055
2022-03-29 10:15:00,16.135,890.0,83.0,9.3,507.524
2022-03-29 10:30:00,16.135,890.0,83.0,9.3,585.907
2022-03-29 10:45:00,16.135,890.0,83.0,9.3,1281.75
2022-03-29 11:00:00,16.135,890.0,83.0,9.3,810.544
2022-03-29 11:15:00,16.135,890.0,83.0,9.3,699.873
2022-03-29 11:30:00,16.135,890.0,83.0,9.3,1016.03
2022-03-29 11:45:00,16.135,890.0,83.0,9.3,884.837
2022-03-29 12:00:00,16.135,890.0,83.0,9.3,585.568
2022-03-29 12:15:00,16.135,890.0,83.0,9.3,225.373
2022-03-29 12:30:00,16.135,890.0,83.0,9.3,262.754
2022-03-29 12:45:00,16.135,890.0,83.0,9.3,662.721
2022-03-29 13:00:00,16.135,890.0,83.0,9.3,483.818
2022-03-29 13:15:00,16.135,890.0,83.0,9.3,899.477
2022-03-29 13:30:00,16.135,890.0,83.0,9.3,206.03
2022-03-29 13:45:00,16.135,890.0,83.0,9.3,185.025
2022-03-29 14:00:00,16.135,890.0,83.0,9.3,626.822
2022-03-29 14:15:00,16.135,890.0,83.0,9.3,269.972
2022-03-29 14:30:00,16.135,890.0,83.0,9.3,310.085
2022-03-29 14:45:00,16.135,890.0,83.0,9.3,404.041
2022-03-29 15:00:00,16.135,890.0,83.0,9.3,307.805
2022-03-29 15:15:00,16.135,890.0,83.0,9.3,674.433
2022-03-29 15:30:00,16.135,890.0,83.0,9.3,842.084
2022-03-29 15:45:00,16.135,890.0,83.0,9.3,1130.0
2022-03-29 16:00:00,16.135,890.0,83.0,9.3,420.456
2022-03-29 16:15:00,16.135,890.0,83.0,9.3,233.964
2022-03-29 16:30:00,16.135,890.0,83.0,9.3,883.067
2022-03-29 16:45:00,16.135,890.0,83.0,9.3,1126.67
2022-03-29 17:00:00,16.135,890.0,83.0,9.3,488.899
2022-03-29 17:15:00,16.135,890.0,83.0,9.3,544.131
2022-03-29 17:30:00,16.135,890.0,83.0,9.3,658.827
2022-03-29 17:45:00,16.135,890.0,83.0,9.3,106.471
2022-03-29 18:00:00,16.135,890.0,83.0,9.3,631.955
2022-03-29 18:15:00,16.135,890.0,83.0,9.3,129.113
2022-03-29 18:30:00,16.135,890.0,83.0,9.3,490.654
2022-03-29 18:45:00,16.135,890.0,83.0,9.3,637.461
2022-03-29 19:00:00,16.135,890.0,83.0,9.3,1011.91
2022-03-29 19:15:00,16.135,890.0,83.0,9.3,596.762
2022-03-29 19:30:00,16.135,890.0,83.0,9.3,511.69
2022-03-29 19:45:00,16.135,890.0,83.0,9.3,387.884
2022-03-29 20:00:00,16.135,890.0,83.0,9.3,862.913
2022-03-29 20:15:00,16.135,890.0,83.0,9.3,704.189
2022-03-29 20:30:00,16.135,890.0,83.0,9.3,827.143
2022-03-29 20:45:00,16.135,890.0,83.0,9.3,840.162
2022-03-29 21:00:00,16.135,890.0,83.0,9.3,585.15
2022-03-29 21:15:00,16.135,890.0,83.0,9.3,469.841
2022-03-29 21:30:00,16.135,890.0,83.0,9.3,259.977
2022-03-29 21:45:00,16.135,890.0,83.0,9.3,903.127
2022-03-29 22:00:00,16.135,890.0,83.0,9.3,616.364
2022-03-29 22:15:00,16.135,890.0,83.0,9.3,329.958
2022-03-29 22:30:00,16.135,890.0,83.0,9.3,809.415
2022-03-29 22:45:00,16.135,890.0,83.0,9.3,448.16
2022-03-29 23:00:00,16.135,890.0,83.0,9.3,135.369
2022-03-29 23:15:00,16.135,890.0,83.0,9.3,537.539
2022-03-29 23:30:00,16.135,890.0,83.0,9.3,476.667
2022-03-29 23:45:00,16.135,890.0,83.0,9.3,461.64
2022-03-30 00:00:00,16.162,890.0,83.0,9.3,270.204
2022-03-30 00:15:00,16.162,890.0,83.0,9.3,384.93
2022-03-30 00:30:00,16.162,890.0,83.0,9.3,1013.95
2022-03-30 00:45:00,16.162,890.0,83.0,9.3,507.335
2022-03-30 01:00:00,16.162,890.0,83.0,9.3,884.62
2022-03-30 01:15:00,16.162,890.0,83.0,9.3,789.331
2022-03-30 01:30:00,16.162,890.0,83.0,9.3,520.207
2022-03-30 01:45:00,16.162,890.0,83.0,9.3,297.935
2022-03-30 02:00:00,16.162,890.0,83.0,9.3,179.733
2022-03-30 02:15:00,16.162,890.0,83.0,9.3,465.144
2022-03-30 02:30:00,16.162,890.0,83.0,9.3,35.0164
2022-03-30 02:45:00,16.162,890.0,83.0,9.3,599.301
2022-03-30 03:00:00,16.162,890.0,83.0,9.3,18.7991
2022-03-30 03:15:00,16.162,890.0,83.0,9.3,195.953
2022-03-30 03:30:00,16.162,890.0,83.0,9.3,285.881
2022-03-30 03:45:00,16.162,890.0,83.0,9.3,469.88
2022-03-30 04:00:00,16.162,890.0,83.0,9.3,306.328
2022-03-30 04:15:00,16.162,890.0,83.0,9.3,41.7243
2022-03-30 04:30:00,16.162,890.0,83.0,9.3,174.157
2022-03-30 04:45:00,16.162,890.0,83.0,9.3,156.667
2022-03-30 05:00:00,16.162,890.0,83.0,9.3,498.332
2022-03-30 05:15:00,16.162,890.0,83.0,9.3,220.035
2022-03-30 05:30:00,16.162,890.0,83.0,9.3,447.523
2022-03-30 05:45:00,16.162,890.0,83.0,9.3,438.703
2022-03-30 06:00:00,16.162,890.0,83.0,9.3,447.269
2022-03-30 06:15:00,16.162,890.0,83.0,9.3,35.1568
2022-03-30 06:30:00,16.162,890.0,83.0,9.3,616.062
2022-03-30 06:45:00,16.162,890.0,83.0,9.3,273.173
2022-03-30 07:00:00,16.162,890.0,83.0,9.3,407.086
2022-03-30 07:15:00,16.162,890.0,83.0,9.3,287.285
2022-03-30 07:30:00,16.162,890.0,83.0,9.3,731.478
2022-03-30 07:45:00,16.162,890.0,83.0,9.3,222.928
2022-03-30 08:00:00,16.162,890.0,83.0,9.3,1271.43
2022-03-30 08:15:00,16.162,890.0,83.0,9.3,972.714
2022-03-30 08:30:00,16.162,890.0,83.0,9.3,975.027
2022-03-30 08:45:00,16.162,890.0,83.0,9.3,226.087
2022-03-30 09:00:00,16.162,890.0,83.0,9.3,632.868
2022-03-30 09:15:00,16.162,890.0,83.0,9.3,816.083
2022-03-30 09:30:00,16.162,890.0,83.0,9.3,824.543
2022-03-30 09:45:00,16.162,890.0,83.0,9.3,248.847
2022-03-30 10:00:00,16.162,890.0,83.0,9.3,739.767
2022-03-30 10:15:00,16.162,890.0,83.0,9.3,847.205
2022-03-30 10:30:00,16.162,890.0,83.0,9.3,262.321
2022-03-30 10:45:00,16.162,890.0,83.0,9.3,379.409
2022-03-30 11:00:00,16.162,890.0,83.0,9.3,498.814
2022-03-30 11:15:00,16.162,890.0,83.0,9.3,350.426
2022-03-30 11:30:00,16.162,890.0,83.0,9.3,821.521
2022-03-30 11:45:00,16.162,890.0,83.0,9.3,640.848
2022-03-30 12:00:00,16.162,890.0,83.0,9.3,1057.2
2022-03-30 12:15:00,16.162,890.0,83.0,9.3,595.563
2022-03-30 12:30:00,16.162,890.0,83.0,9.3,738.717
2022-03-30 12:45:00,16.162,890.0,83.0,9.3,844.941
2022-03-30 13:00:00,16.162,890.0,83.0,9.3,761.208
2022-03-30 13:15:00,16.162,890.0,83.0,9.3,455.476
2022-03-30 13:30:00,16.162,890.0,83.0,9.3,652.418
2022-03-30 13:45:00,16.162,890.0,83.0,9.3,1006.98
2022-03-30 14:00:00,16.162,890.0,83.0,9.3,1043.7
2022-03-30 14:15:00,16.162,890.0,83.0,9.3,961.813
2022-03-30 14:30:00,16.162,890.0,83.0,9.3,1009.8
2022-03-30 14:45:00,16.162,890.0,83.0,9.3,466.511
2022-03-30 15:00:00,16.162,890.0,83.0,9.3,755.019
2022-03-30 15:15:00,16.162,890.0,83.0,9.3,408.273
2022-03-30 15:30:00,16.162,890.0,83.0,9.3,1044.14
2022-03-30 15:45:00,16.162,890.0,83.0,9.3,348.119
2022-03-30 16:00:00,16.162,890.0,83.0,9.3,830.445
2022-03-30 16:15:00,16.162,890.0,83.0,9.3,481.633
2022-03-30 16:30:00,16.162,890.0,83.0,9.3,301.875
2022-03-30 16:45:00,16.162,890.0,83.0,9.3,327.84
2022-03-30 17:00:00,16.162,890.0,83.0,9.3,629.368
2022-03-30 17:15:00,16.162,890.0,83.0,9.3,410.538
2022-03-30 17:30:00,16.162,890.0,83.0,9.3,1514.53
2022-03-30 17:45:00,16.162,890.0,83.0,9.3,1297.42
2022-03-30 18:00:00,16.162,890.0,83.0,9.3,1136.27
2022-03-30 18:15:00,16.162,890.0,83.0,9.3,946.871
2022-03-30 18:30:00,16.162,890.0,83.0,9.3,1014.68
2022-03-30 18:45:00,16.162,890.0,83.0,9.3,949.279
2022-03-30 19:00:00,16.162,890.0,83.0,9.3,890.568
2022-03-30 19:15:00,16.162,890.0,83.0,9.3,205.985
2022-03-30 19:30:00,16.162,890.0,83.0,9.3,2.57572
2022-03-30 19:45:00,16.162,890.0,83.0,9.3,745.022
2022-03-30 20:00:00,16.162,890.0,83.0,9.3,344.479
2022-03-30 20:15:00,16.162,890.0,83.0,9.3,883.711
2022-03-30 20:30:00,16.162,890.0,83.0,9.3,854.038
2022-03-30 20:45:00,16.162,890.0,83.0,9.3,291.914
2022-03-30 21:00:00,16.162,890.0,83.0,9.3,612.894
2022-03-30 21:15:00,16.162,890.0,83.0,9.3,417.652
2022-03-30 21:30:00,16.162,890.0,83.0,9.3,541.729
2022-03-30 21:45:00,16.162,890.0,83.0,9.3,374.771
2022-03-30 22:00:00,16.162,890.0,83.0,9.3,518.996
2022-03-30 22:15:00,16.162,890.0,83.0,9.3,766.494
2022-03-30 22:30:00,16.162,890.0,83.0,9.3,632.895
2022-03-30 22:45:00,16.162,890.0,83.0,9.3,711.562
2022-03-30 23:00:00,16.162,890.0,83.0,9.3,682.069
2022-03-30 23:15:00,16.162,890.0,83.0,9.3,254.597
2022-03-30 23:30:00,16.162,890.0,83.0,9.3,118.019
2022-03-30 23:45:00,16.162,890.0,83.0,9.3,1049.7
2022-03-31 00:00:00,15.232,890.0,83.0,9.3,1049.7
